OSD.latitude,OSD.longitude,OSD.altitude [ft],OSD.pitch,OSD.yaw [360],GIMBAL.pitch
13.1938742476832,-59.6414042129006,23,1.5,231.6,-29.2
13.1938741780853,-59.6414044001479,23,2.2,231.5,-29.2
13.1938741500543,-59.6414044181687,23,2.9,231.5,-29.2
13.1938741538152,-59.6414044365414,23,3,231.6,-29.2
13.1938741146728,-59.6414044916949,23,3.2,231.6,-29.2
13.1938740599128,-59.6414044035972,23,3.5,231.6,-29.2
13.1938740433186,-59.6414043807544,23,3.2,231.5,-29.2
13.19387408725,-59.6414043864563,23,2.6,231.5,-29.2
13.1938740924501,-59.6414043706529,23,2.3,231.5,-29.2
13.1938739703197,-59.641404428235,23,2.4,231.6,-29.2
13.1938739447987,-59.6414044557237,23,3,231.5,-29.2
13.1938739584887,-59.6414044266863,23,3.2,231.5,-29.2
13.1938739297209,-59.6414044318251,23,3,231.5,-29.2
13.1938739839668,-59.6414042634433,23,2.7,231.7,-29.2
13.1938739873251,-59.6414042232484,23,2.5,231.5,-29.2
13.1938741066798,-59.6414042582693,23,2.7,231.6,-29.2
13.1938741236852,-59.641404217441,23,2.7,231.5,-29.2
13.1938741051891,-59.641404263936,23,2.7,231.5,-29.2
13.1938741197016,-59.6414042327164,23,2.3,231.5,-29.2
13.1938741080334,-59.641404313986,23,1.9,231.5,-29.2
13.193874121929,-59.6414043403132,23,2.3,231.5,-29.2
13.1938739740292,-59.6414044071521,23,2.3,231.5,-29.2
13.1938739324109,-59.6414043924046,23,2.1,231.6,-29.2
13.1938739515323,-59.6414044472765,23,2.4,231.6,-29.2
13.1938739056992,-59.6414045232313,23,3.4,231.5,-29.2
13.193873942717,-59.6414042306046,23,3.5,231.6,-29.2
13.1938739235013,-59.6414041934367,23,2.3,231.6,-29.2
13.1938740111069,-59.6414041459913,23,2.5,231.6,-29.2
13.1938740368763,-59.6414041075916,23,2.8,231.6,-29.2
13.1938740066007,-59.6414041719666,23,2.3,231.6,-29.2
13.1938740162728,-59.6414041580287,23,2.1,231.6,-29.2
13.1938739828788,-59.6414042096273,23,2.4,231.5,-29.2
13.1938739780128,-59.6414042293023,23,2.3,231.5,-29.2
13.1938740037565,-59.641404129836,23,2.5,231.5,-29.2
13.1938740301255,-59.6414041617243,23,2.6,231.5,-29.2
13.1938741046409,-59.6414039474458,23,2.4,231.5,-29.2
13.1938741040754,-59.6414038746939,23,2,231.6,-29.2
13.1938740905397,-59.6414039336486,23,2.1,231.6,-29.2
13.1938740978558,-59.6414038973255,23,2.2,231.6,-29.2
13.1938739640401,-59.6414041363122,23,2.1,231.5,-29.2
13.1938739420316,-59.6414041812234,23,2.3,231.5,-29.2
13.1938739498532,-59.6414043618185,23,2.6,231.6,-29.2
13.1938739111477,-59.6414044205621,23,2.7,231.6,-29.2
13.1938739979652,-59.6414044523448,23,2.9,231.6,-29.2
13.1938740280181,-59.6414044919061,23,2.5,231.6,-29.2
13.1938741025677,-59.6414045473764,23,1.9,231.5,-29.2
13.1938741004945,-59.6414045945754,23,2.3,231.6,-29.2
13.1938739718103,-59.641404526223,23,2.9,231.6,-29.2
13.1938739512239,-59.641404535163,23,3,231.5,-29.2
13.1938739600822,-59.6414046109771,23,2.9,231.6,-29.2
13.1938739400955,-59.6414046182276,23,2.8,231.5,-29.2
13.1938740000127,-59.6414046990396,23,2.5,231.6,-29.2
13.1938740205734,-59.6414046955552,23,2.6,231.6,-29.2
13.1938738678675,-59.6414048793884,23,2.6,231.5,-29.2
13.1938738323661,-59.6414049827616,23,2.8,231.5,-29.2
13.1938738698293,-59.6414047032281,23,3,231.6,-29.2
13.1938738547944,-59.6414046624701,23,2.2,231.6,-29.2
13.1938738667881,-59.6414046215714,23,2.8,231.5,-29.2
13.1938738646806,-59.6414045640597,23,3.1,231.7,-29.2
13.1938738926603,-59.6414049414756,23,1.9,231.5,-29.2
13.1938739201259,-59.6414050308053,23,2.7,231.4,-29.2
13.1938739369857,-59.6414051286174,23,4.3,231.1,-29.2
13.1938740091793,-59.6414052690177,23,4.4,231.3,-29.2
13.1938740554666,-59.6414051657853,23,3.1,231.4,-29.2
13.1938741002032,-59.6414051617728,23,2.2,231.5,-29.2
13.1938740684712,-59.6414050796233,23,2,231.5,-29.2
13.1938740337065,-59.6414050442505,23,2.3,231.5,-29.2
13.1938741032273,-59.6414047809076,23,2.9,231.6,-29.2
13.1938741311813,-59.6414046786959,23,1.6,231.5,-29.2
13.1938742249465,-59.6414045932027,23,0.6,231.6,-29.2
13.1938742582891,-59.641404520662,23,0.5,231.6,-29.2
13.1938743537678,-59.6414047133648,23,0.6,231.6,-29.2
13.1938743804795,-59.6414047504975,23,1.1,231.5,-29.2
13.1938742832446,-59.6414046057328,23,1.7,231.7,-29.2
13.1938742311319,-59.641404603093,23,2.3,231.6,-29.2
13.1938741058574,-59.6414045816581,23,3.1,231.6,-29.2
13.1938740151162,-59.6414045915836,23,3.4,231.6,-29.2
13.1938740165555,-59.6414046105196,23,3.5,231.5,-29.2
13.1938739745089,-59.6414046229088,23,3.7,231.2,-29.2
13.1938740035594,-59.6414045999957,23,3.3,231.6,-29.2
13.1938740686425,-59.6414046162214,23,2.3,231.6,-29.2
13.1938740056755,-59.6414047257893,23,2.4,231.3,-29.2
13.1938739907861,-59.6414047447604,23,3.3,231.5,-29.2
13.1938741255785,-59.6414048696388,23,2.8,231.6,-29.2
13.193874157439,-59.6414049486206,23,3.4,231.5,-29.2
13.1938742131498,-59.6414049287344,23,4.4,231.5,-29.2
13.1938742270626,-59.6414049068419,23,3.3,231.9,-29.2
13.1938742175361,-59.6414048788252,23,2,231.7,-29.2
13.1938742217511,-59.641404871821,23,2.7,231.6,-29.2
13.1938741212179,-59.6414047954439,23,3.5,231.5,-29.2
13.1938740557236,-59.641404794212,23,3.1,231.5,-29.2
13.193874196924,-59.6414046387826,23,2.9,231.5,-29.2
13.1938742105969,-59.6414045971447,23,3.3,231.6,-29.2
13.1938740599814,-59.6414047878414,23,4.2,231.5,-29.2
13.1938740156645,-59.6414047813299,23,4.1,231.5,-29.2
13.1938740621659,-59.6414050374223,23,5,231.5,-29.2
13.1938740405944,-59.6414051241474,23,5.7,231.5,-29.2
13.1938739613244,-59.6414049344363,23,4.5,231.5,-29.2
13.1938739231243,-59.6414049097985,23,3.6,231.4,-29.2
13.1938740015462,-59.6414048214192,23,4.6,231.8,-29.2
13.1938740315134,-59.6414047646114,23,4.3,231.4,-29.2
13.193873968058,-59.6414049003305,23,3,231.4,-29.2
13.1938739236469,-59.6414049003657,23,2.5,231.4,-29.2
13.1938738824656,-59.6414049159227,23,4.7,231.6,-29.2
13.1938739256516,-59.6414049441154,23,5.1,231.6,-29.2
13.1938739302263,-59.6414050331283,23,2.8,231.4,-29.2
13.1938739411492,-59.6414050496004,23,1.7,231.6,-29.2
13.1938738493715,-59.6414051572676,23,3.4,231.7,-29.2
13.1938737800649,-59.6414052304419,23,4.9,231.7,-29.2
13.1938738101091,-59.6414052961192,23,5.3,231.4,-29.2
13.1938737581763,-59.641405357045,23,5.6,231.2,-29.2
13.1938737558204,-59.6414053451133,23,6,231.3,-29.2
13.1938737782058,-59.641405350604,23,4.8,231.4,-29.2
13.193873820201,-59.6414054100867,23,2.5,231.4,-29.2
13.1938738687585,-59.6414054239542,23,2.8,231.7,-29.2
13.1938740832578,-59.6414056106032,23,4.8,231.4,-29.2
13.1938741563681,-59.6414056427732,23,3.1,231.5,-29.2
13.193874024677,-59.641405515994,23,2,231.9,-29.2
13.1938740165726,-59.6414055357395,23,3.4,231.7,-29.2
13.1938739367115,-59.6414055154661,23,6.8,231.5,-29.2
13.1938738883854,-59.6414055061037,23,7.7,231.6,-29.2
13.1938738348933,-59.6414056090194,23,4.9,231.6,-29.2
13.1938737824208,-59.6414055714995,23,3.4,231.7,-29.2
13.1938737002894,-59.6414056183817,23,4.4,231.6,-29.2
13.1938736213707,-59.641405653297,23,5.7,231.5,-29.2
13.1938736388044,-59.641405608773,23,6.2,231.6,-29.2
13.1938736344781,-59.6414055688246,23,4.9,231.6,-29.2
13.1938735761972,-59.6414054637267,23,4.1,231.4,-29.2
13.1938735700118,-59.6414054309936,23,4.1,231.1,-29.2
13.1938735773623,-59.6414053253678,23,5.1,231.4,-29.2
13.1938736116129,-59.6414052688065,23,4.8,231.5,-29.2
13.193873778994,-59.6414053811901,23,3.7,231.5,-29.2
13.1938739000364,-59.64140535972,23,2.5,231.5,-29.2
13.1938739901008,-59.6414052711647,23,2.5,231.6,-29.2
13.1938740760787,-59.6414052276614,23,2.8,231.6,-29.2
13.193874151622,-59.6414052865809,23,2.6,231.6,-29.2
13.1938741752154,-59.6414052682433,23,2.2,231.7,-29.2
13.1938740815786,-59.6414052981607,23,3.1,231.7,-29.2
13.1938740507462,-59.6414052966824,23,4.8,231.7,-29.2
13.1938739263626,-59.6414052711295,23,4.2,231.6,-29.2
13.1938738604999,-59.6414052140754,23,3.5,231.4,-29.2
13.1938736754196,-59.6414052758458,23,3.8,231.9,-29.2
13.1938735823311,-59.6414052567692,23,3.7,231.9,-29.2
13.1938736192032,-59.6414051755348,23,4,231.5,-29.2
13.1938735965608,-59.6414051493835,23,3.7,231.6,-29.2
13.193873682967,-59.6414050555487,23,2.8,231.9,-29.2
13.1938737199763,-59.6414050037037,23,2.1,231.8,-29.2
13.1938737326725,-59.6414050889505,23,2.3,231.7,-29.2
13.1938737975928,-59.6414050969754,23,3,231.8,-29.2
13.1938738460732,-59.6414050065546,23,2.7,231.7,-29.2
13.1938739097256,-59.6414050042668,23,1.5,231.8,-29.2
13.1938740673661,-59.6414048955437,23,1,231.8,-29.2
13.1938741279601,-59.6414049040966,23,1.6,231.6,-29.2
13.1938740629969,-59.6414049613971,23,1.8,231.7,-29.2
13.1938741239165,-59.6414049137757,23,1.3,231.6,-29.2
13.1938740194854,-59.6414050781099,23,1.2,231.7,-29.2
13.1938739627722,-59.641405124253,23,2.6,231.7,-29.2
13.193874094232,-59.6414050436169,23,2.9,231.5,-29.2
13.1938741169687,-59.6414049764965,23,1.3,231.5,-29.2
13.1938739915914,-59.6414051480108,23,0.9,231.5,-29.2
13.1938739952409,-59.6414052202348,23,1.9,231.5,-29.2
13.1938739689575,-59.6414052215723,23,2.4,231.4,-29.2
13.1938739572465,-59.6414052226634,23,1.7,231.4,-29.2
13.1938739999013,-59.6414052218891,23,1.2,231.5,-29.2
13.1938740269558,-59.641405260324,23,1.4,231.5,-29.2
13.1938741275575,-59.6414051978496,23,1.6,231.5,-29.2
13.19387417178,-59.6414051847212,23,1.5,231.6,-29.2
13.1938741355933,-59.6414051713816,23,1.2,231.7,-29.2
13.1938741824802,-59.6414051458638,23,0.9,231.7,-29.2
13.19387408982,-59.64140522027,23,0.5,231.7,-29.2
13.1938740493669,-59.641405254059,23,1.2,231.7,-29.2
13.1938740213872,-59.6414053075582,23,2.4,231.6,-29.2
13.193873965505,-59.6414053067135,23,2.5,231.6,-29.2
13.1938739437279,-59.6414053225873,23,1.9,231.6,-29.2
13.1938739193206,-59.6414053580657,23,2,231.6,-29.2
13.1938738759119,-59.6414053194196,23,2,231.6,-29.2
13.1938738588722,-59.6414053238896,23,1.9,231.5,-29.2
13.193873852507,-59.6414053119578,23,1.8,231.6,-29.2
13.1938738222999,-59.6414053231152,23,2.1,231.5,-29.2
13.1938737637705,-59.6414053832667,23,2.3,231.5,-29.2
13.1938737622456,-59.6414053596144,23,2,231.6,-29.2
13.1938737792681,-59.64140570032,23,1.7,231.5,-29.2
13.1938737811871,-59.6414058008775,23,2.2,231.6,-29.2
13.1938737651412,-59.6414057927118,23,2,231.7,-29.2
13.1938737493523,-59.6414058550806,23,1.6,231.6,-29.2
13.1938739401383,-59.6414056887754,23,1.5,231.6,-29.2
13.1938740004325,-59.641405651502,23,0.8,231.6,-29.2
13.1938739089717,-59.6414054704845,23,1.1,231.6,-29.2
13.1938739109507,-59.6414054418694,23,1.7,231.7,-29.2
13.1938738840162,-59.6414052899246,23,1.8,231.6,-29.2
13.1938738777538,-59.641405173599,23,1,231.6,-29.2
13.1938738776852,-59.6414053742915,23,0.7,231.6,-29.2
13.1938738701121,-59.6414053948112,23,1.4,231.6,-29.2
13.1938738800926,-59.641405397979,23,1.8,231.5,-29.2
13.193873873813,-59.6414053772832,23,1.6,231.6,-29.2
13.1938740283779,-59.6414052721854,23,1.1,231.6,-29.2
13.193874055141,-59.6414052421272,23,0.7,231.7,-29.2
13.1938740055384,-59.6414051493483,23,0.5,231.6,-29.2
13.1938740172237,-59.6414051017622,23,0.3,231.7,-29.2
13.193874016367,-59.6414050282359,23,0.1,231.6,-29.2
13.1938740372618,-59.6414049755814,23,-0.3,231.7,-29.2
13.1938739717161,-59.6414049714634,23,-0.4,231.7,-29.2
13.1938739403696,-59.6414049665006,23,0,231.6,-29.2
13.1938740639821,-59.6414048971276,23,0.4,231.6,-29.2
13.1938740374417,-59.6414049004361,23,0.6,231.6,-29.2
13.1938740884493,-59.6414048874133,23,0.5,231.6,-29.2
13.1938740971705,-59.6414048791772,23,0.2,231.5,-29.2
13.193874216054,-59.6414048927984,23,0,231.5,-29.2
13.1938742510329,-59.6414049018088,23,0.2,231.6,-29.2
13.1938742635578,-59.6414047644706,23,0.3,231.5,-29.2
13.1938743187375,-59.6414047428246,23,0,231.6,-29.2
13.1938741672481,-59.641404796183,23,-0.1,231.6,-29.2
13.1938741103636,-59.641404815858,23,0.3,231.6,-29.2
13.1938741670083,-59.6414047850608,23,0.9,231.6,-29.2
13.1938741600005,-59.6414047631331,23,0.7,231.5,-29.2
13.1938740638279,-59.6414049435171,23,0.3,231.5,-29.2
13.1938740289519,-59.641405021091,23,1,231.5,-29.2
13.1938739514981,-59.6414049181049,23,1.4,231.4,-29.2
13.1938739240496,-59.641404920076,23,1.1,231.5,-29.2
13.1938738407274,-59.6414047725659,23,0.9,231.6,-29.2
13.1938738010967,-59.6414047533484,23,0.9,231.6,-29.2
13.1938737504232,-59.641404740396,23,0.8,231.5,-29.2
13.1938737246881,-59.641404683729,23,0.5,231.5,-29.2
13.1938737816754,-59.641404924194,23,0.5,231.5,-29.2
13.1938737856077,-59.6414049800162,23,0.9,231.5,-29.2
13.1938738002315,-59.6414050653334,23,0.8,231.6,-29.2
13.1938738136473,-59.6414051290045,23,0.8,231.6,-29.2
13.193873786353,-59.6414050259129,23,1,231.6,-29.2
13.193873782832,-59.6414050393933,23,0.8,231.6,-29.2
13.1938737860874,-59.6414048471128,23,0.5,231.6,-29.2
13.1938737810586,-59.6414047937192,23,0.4,231.6,-29.2
13.1938739064445,-59.6414050001136,23,0.4,231.6,-29.2
13.1938739492707,-59.641405053824,23,0.7,231.6,-29.2
13.1938737788483,-59.6414051580419,23,0.9,231.6,-29.2
13.1938737449918,-59.6414052193197,23,1,231.6,-29.2
13.1938737621685,-59.6414052384316,23,1.2,231.7,-29.2
13.1938737421133,-59.6414052885871,23,1.1,231.6,-29.2
13.1938736334329,-59.6414050752941,23,1,231.5,-29.2
13.1938735892275,-59.6414050343602,23,0.5,231.5,-29.2
13.1938736947637,-59.6414051879241,23,0.3,231.6,-29.2
13.1938737264529,-59.6414051951394,23,0.4,231.6,-29.2
13.1938736955776,-59.6414050992984,23,0.4,231.5,-29.2
13.1938736995955,-59.641405092435,23,0.4,231.6,-29.2
13.1938736812622,-59.6414049625938,23,0.1,231.6,-29.2
13.1938736695598,-59.6414049258482,23,0.2,231.5,-29.2
13.1938736742545,-59.641404867527,23,0.3,231.5,-29.2
13.1938736613355,-59.641404847676,23,0.5,231.6,-29.2
13.1938737925126,-59.6414047402904,23,0.7,231.5,-29.2
13.1938738038039,-59.6414046664122,23,0.4,231.5,-29.2
13.1938736940441,-59.6414047521517,23,0,231.5,-29.2
13.1938736949351,-59.6414047356444,23,0.3,231.5,-29.2
13.1938736598791,-59.6414048454586,23,1,231.5,-29.2
13.193873628387,-59.6414049191608,23,1.3,231.4,-29.2
13.1938736556128,-59.6414048173715,23,1.5,231.5,-29.2
13.1938736235895,-59.6414048134294,23,1.2,231.5,-29.2
13.1938736701423,-59.6414048371521,23,1,231.5,-29.2
13.1938736604445,-59.6414048896307,23,1.3,231.5,-29.2
13.1938736700138,-59.6414046519814,23,1.6,231.5,-29.2
13.1938736630146,-59.6414045881695,23,0.9,231.5,-29.2
13.1938736841407,-59.6414045208027,23,0.2,231.5,-29.2
13.1938736925021,-59.6414044472765,23,0.1,231.6,-29.2
13.1938737222294,-59.6414045695504,23,0.2,231.5,-29.2
13.1938737602581,-59.6414045634965,23,0.1,231.4,-29.2
13.1938737049498,-59.6414044874009,23,0.1,231.5,-29.2
13.1938737147333,-59.6414044874713,23,0.3,231.5,-29.2
13.1938736636143,-59.641404376566,23,0.4,231.5,-29.2
13.1938736393527,-59.6414043645638,23,0.4,231.6,-29.2
13.1938738006855,-59.6414043768828,23,0.5,231.6,-29.2
13.1938738251184,-59.6414043704769,23,0.4,231.7,-29.2
13.1938738002486,-59.6414045185853,23,0.5,231.6,-29.2
13.1938738063311,-59.6414045438567,23,0.8,231.6,-29.2
13.1938738975092,-59.6414047703837,23,0.8,231.6,-29.2
13.1938739080122,-59.6414048568272,23,1,231.6,-29.2
13.1938737872782,-59.6414048901586,23,1.1,231.6,-29.2
13.193873788075,-59.6414049672398,23,1.2,231.6,-29.2
13.1938737461312,-59.6414048067772,23,1.2,231.6,-29.2
13.1938737023712,-59.6414047903755,23,1,231.6,-29.2
13.1938737635649,-59.6414047808372,23,0.9,231.6,-29.2
13.1938737543897,-59.6414047704189,23,0.8,231.6,-29.2
13.1938737903195,-59.6414049399974,23,0.6,231.6,-29.2
13.1938738028015,-59.6414049995857,23,0.8,231.6,-29.2
13.193873789874,-59.6414050304533,23,1,231.6,-29.2
13.1938737937291,-59.6414050394285,23,1,231.6,-29.2
13.1938737770579,-59.6414048817818,23,0.8,231.6,-29.2
13.1938737647557,-59.6414048556305,23,0.5,231.6,-29.2
13.1938738808636,-59.6414046146728,23,0.6,231.6,-29.2
13.1938738875544,-59.6414045258359,23,0.3,231.6,-29.2
13.193874038624,-59.6414046174533,23,0,231.7,-29.2
13.1938740936066,-59.6414045634261,23,-0.2,231.7,-29.2
13.1938740180975,-59.641404835885,23,-0.5,231.7,-29.2
13.1938740347346,-59.6414049272561,23,0,231.7,-29.2
13.1938741211922,-59.6414048175475,23,0.6,231.7,-29.2
13.1938741669569,-59.6414048003362,23,0,231.7,-29.2
13.1938742332308,-59.6414048150485,23,-0.6,231.7,-29.2
13.1938742823194,-59.641404845353,23,-0.5,231.6,-29.2
13.1938743159961,-59.6414046641948,23,0,231.6,-29.2
13.1938743374391,-59.6414046198819,23,-0.4,231.6,-29.2
13.1938743162531,-59.6414046482506,23,-1.3,231.6,-29.2
13.1938743422281,-59.6414046209026,23,-1.3,231.6,-29.2
13.1938744172317,-59.6414045769065,23,-1.2,231.6,-29.2
13.1938744351538,-59.6414045658899,23,-1.4,231.5,-29.2
13.1938745101146,-59.6414045950329,23,-1.1,231.6,-29.2
13.1938745192127,-59.6414046064015,23,-0.7,231.6,-29.2
13.1938745962638,-59.6414045962296,23,-0.4,231.5,-29.2
13.1938745959211,-59.6414045996085,23,-0.2,231.5,-29.2
13.1938745970348,-59.6414044786369,23,0,231.6,-29.2
13.1938746111703,-59.6414044639246,23,-0.6,231.6,-29.2
13.1938745983113,-59.6414046069647,23,-0.8,231.5,-29.2
13.1938745989881,-59.6414046404017,23,0,231.8,-29.2
13.1938745902755,-59.6414047799924,23,0.8,231.7,-29.2
13.1938745723535,-59.6414048584462,23,0.3,231.6,-29.2
13.1938746882986,-59.6414048563344,23,0.2,231.5,-29.2
13.1938747075913,-59.6414049269745,23,1.2,231.4,-29.2
13.1938747132712,-59.6414050946172,23,2.1,231.4,-29.2
13.193874739409,-59.6414051900007,23,3,231.1,-29.2
13.1938747073429,-59.6414053277964,23,2.4,231.1,-29.2
13.1938747298311,-59.6414054184636,23,1,231.6,-29.2
13.1938748045349,-59.6414053133657,23,0.9,231.7,-29.2
13.1938747807102,-59.6414052876016,23,1.1,231.6,-29.2
13.1938747727601,-59.6414052631398,23,0.6,231.6,-29.2
13.1938747551807,-59.6414052390651,23,1.3,231.3,-29.2
13.1938747792796,-59.641405345606,23,1.7,231.7,-29.2
13.193874778243,-59.6414053920659,23,0.4,231.8,-29.2
13.1938748078589,-59.6414051794416,23,1.4,231.3,-29.2
13.1938748087841,-59.6414051218948,23,1.9,231.3,-29.2
13.1938747593271,-59.6414051809551,23,2,231.5,-29.2
13.1938747135625,-59.6414051611745,23,2.4,231.5,-29.2
13.1938746601219,-59.6414050523458,23,2.3,231.5,-29.2
13.1938746316282,-59.64140500036,23,1.4,231.4,-29.2
13.1938746654334,-59.6414049385895,23,1.3,231.5,-29.2
13.1938746591281,-59.6414049070179,23,2.4,231.6,-29.2
13.1938746961202,-59.6414048554897,23,2,231.6,-29.2
13.193874685026,-59.6414047896716,23,1.1,231.6,-29.2
13.1938745419579,-59.6414047565865,23,1.2,231.6,-29.2
13.1938744624309,-59.6414047258245,23,2.3,231.6,-29.2
13.1938745157602,-59.6414046614142,23,2.7,231.5,-29.2
13.1938744537269,-59.6414046197763,23,2.9,231.4,-29.2
13.1938746439218,-59.6414042496109,23,2.6,231.4,-29.2
13.1938747318444,-59.6414041522916,23,0.5,231.6,-29.2
13.1938746386188,-59.641404179358,23,0.4,231.4,-29.2
13.1938746533026,-59.641404096399,23,0.3,231.3,-29.2
13.193874615411,-59.6414045808838,23,1,231.7,-29.2
13.1938746516577,-59.6414047162157,23,2.8,231.5,-29.2
13.1938747480359,-59.6414048250092,23,2.8,231.3,-29.2
13.1938748393596,-59.6414049289456,23,1.8,231.6,-29.2
13.1938749079637,-59.6414049808961,23,0.3,231.8,-29.2
13.1938749825733,-59.6414050505155,23,0,231.7,-29.2
13.1938749069871,-59.6414049699851,23,1.3,231.5,-29.2
13.1938748918407,-59.6414050309461,23,3.3,231.5,-29.2
13.1938748708346,-59.6414051003895,23,3,231.6,-29.2
13.1938748808579,-59.6414050914143,23,1.3,231.4,-29.2
13.1938749401412,-59.6414055729074,23,1.3,231.5,-29.2
13.1938749835328,-59.6414057531857,23,2.2,231.6,-29.2
13.1938750090366,-59.6414056817713,23,2.1,231.9,-29.2
13.1938749964603,-59.6414057047548,23,1.6,231.9,-29.2
13.1938750031682,-59.6414056608643,23,2.4,231.7,-29.2
13.1938749832929,-59.6414056889162,23,2.6,232,-29.2
13.1938748179936,-59.6414054794949,23,2.9,231.9,-29.2
13.1938747702072,-59.6414053687304,23,1.9,231.4,-29.2
13.1938747152845,-59.6414056454481,23,2.1,231.2,-29.2
13.1938746756366,-59.6414057217197,23,4.5,231.2,-29.2
13.193874877097,-59.6414055360914,23,1,231.5,-29.2
13.1938749902921,-59.641405447501,23,-2.5,231.9,-29.2
13.193875071918,-59.6414054954391,23,-1.1,231.7,-29.2
13.1938750861905,-59.641405532079,23,1,231.6,-29.2
13.1938750048559,-59.6414054932569,23,1.4,231.7,-29.2
13.1938749950382,-59.6414054561594,23,0.3,231.5,-29.2
13.1938747884119,-59.6414054540124,23,0.8,231.2,-29.2
13.1938746674552,-59.6414054008651,23,1.2,231.6,-29.2
13.1938745637865,-59.6414053825628,23,1.2,231.6,-29.2
13.1938744797704,-59.6414053836186,23,2.2,231.5,-29.2
13.1938744963732,-59.6414053957968,23,2.4,231.5,-29.2
13.1938744370813,-59.6414053773536,23,2.8,231.8,-29.2
13.1938746196687,-59.641405262999,23,1.2,232,-29.2
13.1938746662901,-59.6414052139698,23,0.5,231.7,-29.2
13.1938744896053,-59.6414053845338,23,1.5,231.6,-29.2
13.1938745023015,-59.6414054308528,23,2.3,231.7,-29.2
13.193874475941,-59.6414057276328,23,2.7,231.7,-29.2
13.1938744671942,-59.641405803658,23,3.2,231.4,-29.2
13.1938744995001,-59.6414056828976,23,2.6,231.3,-29.2
13.1938745096777,-59.6414057074298,23,1.6,231.5,-29.2
13.1938744931092,-59.6414055883236,23,1.3,231.4,-29.2
13.1938744924153,-59.6414055654456,23,1.7,231.4,-29.2
13.1938745081613,-59.6414054550683,23,1.5,231.4,-29.2
13.1938745329798,-59.6414053957616,23,0.7,231.6,-29.2
13.1938743579056,-59.6414053877015,23,0.8,231.7,-29.2
13.1938743055273,-59.6414053789727,23,1.8,231.5,-29.2
13.1938743802054,-59.6414053363141,23,2,231.7,-29.2
13.1938744011258,-59.6414052829908,23,0.7,231.6,-29.2
13.193874518613,-59.6414052876016,23,0,231.5,-29.2
13.1938745270943,-59.6414052792599,23,0.9,231.5,-29.2
13.1938746459864,-59.6414052806678,23,0.9,231.6,-29.2
13.1938746921023,-59.6414052470548,23,0.1,231.6,-29.2
13.193874727955,-59.6414050570973,23,0.3,231.5,-29.2
13.1938747415336,-59.6414050239419,23,1,231.5,-29.2
13.1938747854221,-59.6414048445435,23,1.4,231.6,-29.2
13.1938747729143,-59.6414047801684,23,0.6,231.5,-29.2
13.1938748531524,-59.6414045732813,23,0.3,231.4,-29.2
13.193874887146,-59.6414044902518,23,0.5,231.5,-29.2
13.1938748075334,-59.6414044456926,23,0.7,231.5,-29.2
13.1938748007055,-59.6414043324291,23,0,231.6,-29.2
13.1938746540822,-59.6414047393753,23,-0.3,231.7,-29.2
13.1938746076493,-59.6414048383136,23,1.2,231.7,-29.2
13.193874637231,-59.6414046192132,23,2.4,231.6,-29.2
13.1938745790186,-59.6414045973559,23,2.1,231.7,-29.2
13.1938746765361,-59.641404703756,23,1.6,231.7,-29.2
13.1938746739661,-59.6414047202282,23,1.7,231.6,-29.2
13.193874687399,-59.6414045663123,23,1.7,231.6,-29.2
13.1938746776841,-59.6414045403722,23,1.1,231.6,-29.2
13.1938747118148,-59.6414045107716,23,0.9,231.7,-29.2
13.1938747321528,-59.6414044601233,23,0.9,231.8,-29.2
13.1938746070924,-59.6414047284642,23,1.1,231.6,-29.2
13.1938746249802,-59.6414047857999,23,1.9,231.5,-29.2
13.1938745733044,-59.6414050148259,23,1.8,231.4,-29.2
13.1938745497453,-59.641405112462,23,1.2,231.5,-29.2
13.1938747013118,-59.6414049229269,23,0.8,231.5,-29.2
13.1938747192424,-59.6414049305646,23,1,231.5,-29.2
13.1938745794555,-59.6414048504918,23,1.1,231.5,-29.2
13.1938745594773,-59.641404811916,23,0.8,231.4,-29.2
13.1938745603083,-59.6414048854422,23,0.8,231.5,-29.2
13.1938745282594,-59.641404886463,23,1.3,231.5,-29.2
13.1938745697148,-59.6414050530849,23,1.5,231.5,-29.2
13.1938745592032,-59.6414051034868,23,1.4,231.4,-29.2
13.193874582077,-59.6414049990225,23,1.5,231.4,-29.2
13.1938745793098,-59.64140498248,23,1.6,231.5,-29.2
13.1938744589271,-59.6414051273503,23,1.4,231.5,-29.2
13.1938744247192,-59.6414051671579,23,1.6,231.5,-29.2
13.1938743542732,-59.6414052135826,23,2,231.5,-29.2
13.1938743343208,-59.6414052193901,23,1.8,231.5,-29.2
13.1938743527483,-59.6414055517541,23,1.6,231.5,-29.2
13.1938743318621,-59.6414056858893,23,2.5,231.5,-29.2
13.1938744121258,-59.641405568719,23,2.8,231.5,-29.2
13.1938744446974,-59.6414055893091,23,2.1,231.5,-29.2
13.1938743863736,-59.6414053830203,23,1.6,231.5,-29.2
13.1938743768642,-59.6414053612686,23,1.8,231.5,-29.2
13.1938743871789,-59.6414052514192,23,2,231.5,-29.2
13.1938744021282,-59.6414051564933,23,1.9,231.6,-29.2
13.1938743903229,-59.6414052603592,23,1.8,231.5,-29.2
13.1938743837863,-59.6414052372701,23,1.7,231.4,-29.2
13.1938743495871,-59.6414051944707,23,2.1,231.5,-29.2
13.1938743099478,-59.641405197568,23,2.5,231.5,-29.2
